username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BaanduGandia;2017-02-17 00:17;3;3;"Comienza el congreso de redes sociales @comunica2 Echa un vistazo a este artículo en Baandú. http:// apk.baandu.es/share.php/2017 0216/13/3/0 …";;@comunica2;;"832368250910547970";https://twitter.com/BaanduGandia/status/832368250910547970
AngieBooks;2017-02-16 23:58;0;0;"Que dos grandes!!";;;;"832363507400208389";https://twitter.com/AngieBooks/status/832363507400208389
peremikel50;2017-02-16 23:37;0;0;"estoy hablando de tener más de 20k seguidores";;;;"832358345478660099";https://twitter.com/peremikel50/status/832358345478660099
peremikel50;2017-02-16 23:34;0;0;"eso es lo que te pregunto el "equipo", pues no conozco a nadie";;;;"832357613912387587";https://twitter.com/peremikel50/status/832357613912387587
delikia_es;2017-02-16 23:28;0;2;"";;;;"832355953538375683";https://twitter.com/delikia_es/status/832355953538375683
delikia_es;2017-02-16 23:27;0;1;"gracias!! Esperamos verlas llenitas de ideas fantásticas!";;;;"832355809917018112";https://twitter.com/delikia_es/status/832355809917018112
martacelada;2017-02-16 23:03;0;1;"pues tomárselo enserio, como cualquier otra profesión, trabajarlo día a día y rodearse de un buen equipo";;;;"832349716780294145";https://twitter.com/martacelada/status/832349716780294145
emparoltra;2017-02-16 22:54;1;4;"són moníssimes!";;;;"832347338614198273";https://twitter.com/emparoltra/status/832347338614198273
miboubri;2017-02-16 22:39;0;1;"ell mola molt i és molt majo @comunica2 @albertogarsan @sgalberto";;@comunica2 @albertogarsan @sgalberto;;"832343588222726146";https://twitter.com/miboubri/status/832343588222726146
enrikap;2017-02-16 22:38;0;0;"damunt és ciclista radical";;;;"832343428084146177";https://twitter.com/enrikap/status/832343428084146177
delikia_es;2017-02-16 22:30;0;2;"contentísmos de que os hayan gustado. Para que toméis nota de todo en el #Comunica2017";;;#Comunica2017;"832341297860075522";https://twitter.com/delikia_es/status/832341297860075522
purivicente;2017-02-16 22:23;4;8;"Libretas requetepreciosas de @delikia_es que nos han regalado en #Comunica2017 ¡Y con las páginas de papel reciclado! @comunica2 pic.twitter.com/bkyMfkauJ1";;@delikia_es @comunica2;#Comunica2017;"832339641344851969";https://twitter.com/purivicente/status/832339641344851969
NoroesteMadrid;2017-02-16 22:16;1;3;"Hablando de #instagram con Javi Corral, Marta Celada, E. Chuliá, M. Subirats y E. Anta Guillem http:// bit.ly/2loHio2 @msubirats @comunica2 pic.twitter.com/mXQ8CAM0Qq";;@msubirats @comunica2;#instagram;"832337956513914880";https://twitter.com/NoroesteMadrid/status/832337956513914880
daDelpino;2017-02-16 22:15;0;2;"Mañana en el #comunica2017 que nervios y emoción al mismo tiempo. comunica2 http:// ln.is/www.instagram. com/p/KEl7q …";;;#comunica2017;"832337631031730176";https://twitter.com/daDelpino/status/832337631031730176
daDelpino;2017-02-16 22:12;0;0;"Y así fue el primer día del comunica2 , mañana estará mejor. #comunica2017 #gandia http:// ln.is/www.instagram. com/p/haZKD …";;;#comunica2017 #gandia;"832336937558089732";https://twitter.com/daDelpino/status/832336937558089732
albertogarsan;2017-02-16 22:05;0;0;"pues ojalá oye, ojala! :D";;;;"832335051455070208";https://twitter.com/albertogarsan/status/832335051455070208
miboubri;2017-02-16 22:03;1;3;"¿Podría venir al próximo @comunica2 , no @albertogarsan ? CC @sgalberto #açòéscomlesfalles #comunica2018 https:// twitter.com/albertogarsan/ status/832310300460322816 …";;@comunica2 @albertogarsan @sgalberto;#a #comunica2018;"832334722957193223";https://twitter.com/miboubri/status/832334722957193223
peremikel50;2017-02-16 22:02;0;0;"que tiene que hacer una influencer para poder vivir de ello?";;;;"832334443457163266";https://twitter.com/peremikel50/status/832334443457163266
rociomartinv;2017-02-16 21:46;2;1;"#Evento en #SilviaTeOrienta VII Ed.Congreso Internacional sobre RRSS http:// buff.ly/2lkqDSr vía @comunica2 pic.twitter.com/PrdgudgSLY";;@comunica2;#Evento #SilviaTeOrienta;"832330219893690368";https://twitter.com/rociomartinv/status/832330219893690368
smdani;2017-02-16 21:36;0;1;"enorme! He disfrutado mucho. Tu puesta en escena de 10";;;;"832327816754642947";https://twitter.com/smdani/status/832327816754642947
OndaNaranjaCope;2017-02-16 21:26;1;0;"Finaliza el primer día del Congreso Internacional sobre RRSS Comunica2 , mañana volvemos con todas las novedades que nos traerá, ¡Síguenos! pic.twitter.com/oVYdrsDD78";;;;"832325397782077440";https://twitter.com/OndaNaranjaCope/status/832325397782077440
AlexvonKarma;2017-02-16 21:01;0;5;"Esta noche, en la cena de ponentes de @comunica2 , sortearé dos tiritas para las rozaduras provocadas por los zapatos nuevos. #Comunica2017 .";;@comunica2;#Comunica2017;"832319008091230209";https://twitter.com/AlexvonKarma/status/832319008091230209
NoroesteMadrid;2017-02-16 20:29;0;1;"Arranca el séptimo Congreso Internacional sobre #RedesSociales Comunica2 : http:// bit.ly/2kuKvDm @comunica2 #instagram #facebook #twitter pic.twitter.com/opJxb5x2E6";;@comunica2;#RedesSociales #instagram #facebook #twitter;"832310881463713793";https://twitter.com/NoroesteMadrid/status/832310881463713793
psbaut;2017-02-16 20:21;3;5;"El enlace de la foto https:// m.facebook.com/story.php?stor y_fbid=1782605041756774&substory_index=0&id=1629577523726194 … #selfie #vr #Comunica2enVR #Comunica2017 @comunica2 pic.twitter.com/dGTIT2CiB2";;@comunica2;#selfie #vr #Comunica2enVR #Comunica2017;"832308953287639040";https://twitter.com/psbaut/status/832308953287639040
psbaut;2017-02-16 20:19;2;5;"El #selfie en 360 de nuestro #Comunica2enVR en #Comunica2017 @comunica2 #Gandía #Valencia pic.twitter.com/T9xH5N85pu";;@comunica2;#selfie #Comunica2enVR #Comunica2017 #Gand #Valencia;"832308517834985473";https://twitter.com/psbaut/status/832308517834985473
chernandez;2017-02-16 19:59;0;0;"@comunica2 !!!! pic.twitter.com/m5NQpDtUiQ";;@comunica2;;"832303358287425537";https://twitter.com/chernandez/status/832303358287425537
antoniofraguas;2017-02-16 19:56;0;1;"Muchísimas gracias @zoebarcelo , ¡hemos aprendido un montón contigo! @comunica2";;@zoebarcelo @comunica2;;"832302639056617474";https://twitter.com/antoniofraguas/status/832302639056617474
soycardo;2017-02-16 19:56;0;3;"Jo. Este año me he perdido . @comunica2";;@comunica2;;"832302556915302401";https://twitter.com/soycardo/status/832302556915302401
GabriPascual;2017-02-16 19:48;0;3;"Enhorabuena @rebeca10ten y equipo por #Comunica2017 , exitazo una vez más. Buen Trabajo !! @campusgandiaupv @comunica2 @borjateran";;@rebeca10ten @campusgandiaupv @comunica2 @borjateran;#Comunica2017;"832300572866932738";https://twitter.com/GabriPascual/status/832300572866932738
bezdiario;2017-02-16 19:40;0;0;"Así compran empresas, políticos y famosos seguidores en sus redes sociales @AlonsodelaRiva http://www. bez.es/433253681/comp ra-followers-redes-sociales.html … #Comunica2017 @comunica2 pic.twitter.com/t1pTnya3oH";;@AlonsodelaRiva @comunica2;#Comunica2017;"832298504416542721";https://twitter.com/bezdiario/status/832298504416542721
juanmanfredi;2017-02-16 19:38;1;2;"Véase @MargaTwita y el equipazo @comunica2 https:// twitter.com/juanmanfredi/s tatus/778528991422676992 …";;@MargaTwita @comunica2;;"832298224983609344";https://twitter.com/juanmanfredi/status/832298224983609344
javiermoya;2017-02-16 19:37;0;1;"la mafia calpina, toma ya!";;;;"832297950432878592";https://twitter.com/javiermoya/status/832297950432878592
xiskya;2017-02-16 19:33;4;9;"“Hacer frente a los trols en la red- Xiskya Valladares y Daniel Pajuelo” por @comunica2 https:// twitter.com/i/moments/8321 99128943906816 …";;@comunica2;;"832296830230728705";https://twitter.com/xiskya/status/832296830230728705
zoebarcelo;2017-02-16 19:28;1;7;"Un honor haber podido responder a las preguntas de @antoniofraguas en @comunica2 #comunica2017 https:// twitter.com/comunica2/stat us/832267124005539844 …";;@antoniofraguas @comunica2;#comunica2017;"832295663249551360";https://twitter.com/zoebarcelo/status/832295663249551360
zoebarcelo;2017-02-16 19:25;1;10;"Ha sido un placer estar en @comunica2 compartiendo un poquito de nuestro trabajo @agenciakitchen :) #Comunica2017 https:// twitter.com/comunica2/stat us/832270809532157952 …";;@comunica2 @agenciakitchen;#Comunica2017;"832294838041194496";https://twitter.com/zoebarcelo/status/832294838041194496
magavaldemo;2017-02-16 19:21;0;0;"@comunica2 #Comunica2017 me ha quedado una dudilla del taller de 'Instagram más y mejor' #help";;@comunica2;#Comunica2017 #help;"832293779386331144";https://twitter.com/magavaldemo/status/832293779386331144
GloriaVallet;2017-02-16 19:20;0;4;"En el @comunica2 , @Estar_Asalvo nos enseña cómo hacer una retransmisión en directo desde YouTube #comunica2017";;@comunica2 @Estar_Asalvo;#comunica2017;"832293596938256386";https://twitter.com/GloriaVallet/status/832293596938256386
MargaTwita;2017-02-16 19:18;0;1;"tiene fácil solución, presenta un @comunica2";;@comunica2;;"832293083622567937";https://twitter.com/MargaTwita/status/832293083622567937
Fundeu;2017-02-16 19:06;20;25;"Hoy hemos estado en @comunica2 y hemos presentado esta ultrahipermegasuperchuleta :-). http:// bit.ly/2kNeiDi #Comunica2017 pic.twitter.com/qs10DKprpY";;@comunica2;#Comunica2017;"832289946379628544";https://twitter.com/Fundeu/status/832289946379628544
GloriaVallet;2017-02-16 18:59;2;2;"En uno de los talleres del @comunica2 , Virtu y Paqui de @Estar_Asalvo nos explican las herramientas colaborativas de Google. #comunica2017";;@comunica2 @Estar_Asalvo;#comunica2017;"832288228224925696";https://twitter.com/GloriaVallet/status/832288228224925696
Rico_Albani_;2017-02-16 18:57;0;0;"@xiskya @smdani ¿Hay personas no humanas?";;@xiskya @smdani;;"832287747285069824";https://twitter.com/Rico_Albani_/status/832287747285069824
comunica2;2017-02-16 18:55;2;6;"Snapchat con @RomeraPepe ahora en los talleres del #Comunica2017 pic.twitter.com/bGvMacvqRk";;@RomeraPepe;#Comunica2017;"832287336809562112";https://twitter.com/comunica2/status/832287336809562112
miguel_lazaro_;2017-02-16 18:51;0;1;"El contenido efímero en #RRSS engancha @lbuendia #FOMO #Snapchat #instagram #Comunica2 vía @hosteltur http:// bit.ly/2lPhpyQ pic.twitter.com/czIbBEWIJM";;@lbuendia @hosteltur;#RRSS #FOMO #Snapchat #instagram #Comunica2;"832286205136031746";https://twitter.com/miguel_lazaro_/status/832286205136031746
chernandez;2017-02-16 18:48;0;1;"Deseando leer este artículo @MarAbad @YorokobuMag !!! @comunica2 @campusgandiaupv pic.twitter.com/Iqr3nd37KR";;@MarAbad @YorokobuMag @comunica2 @campusgandiaupv;;"832285635314589696";https://twitter.com/chernandez/status/832285635314589696
AmbraLlibres;2017-02-16 18:47;1;3;"#Comunica2017 La nostra companya Pili en el @comunica2 pic.twitter.com/gRj9zUqoVQ";;@comunica2;#Comunica2017;"832285234704048128";https://twitter.com/AmbraLlibres/status/832285234704048128
levante_emv;2017-02-16 18:45;3;2;"La 'monja tuitera' explica en Gandia cómo hacer frente a los #troles en las redes sociales http://www. levante-emv.com/vida-y-estilo/ tecnologia/2017/02/16/monja-tuitera-explica-gandia-frente/1529841.html … #comunica2 #rrss pic.twitter.com/JrGLmkM7tn";;;#troles #comunica2 #rrss;"832284684046462976";https://twitter.com/levante_emv/status/832284684046462976
rosana;2017-02-16 18:43;0;1;"obrigada!";;;;"832284393657937920";https://twitter.com/rosana/status/832284393657937920
ZoaSanz;2017-02-16 18:37;5;7;""En #Gandia también vivimos nuestro particular Trump y lo superamos" @comunica2 https:// twitter.com/DianaMorantR/s tatus/832208466131431425 …";;@comunica2;#Gandia;"832282693043941376";https://twitter.com/ZoaSanz/status/832282693043941376
albertogarsan;2017-02-16 18:36;2;5;"Clases de instagram con los grandes @squarefied y @emilio_chulia en #Comunica2017 @comunica2 pic.twitter.com/MjmA2rLaIR";;@squarefied @emilio_chulia @comunica2;#Comunica2017;"832282633929424896";https://twitter.com/albertogarsan/status/832282633929424896
comunica2;2017-02-16 18:35;2;8;". @emilio_chulia y Javi Corral en su taller de Instagram #comunica2017 pic.twitter.com/7h2BaLyhTa";;@emilio_chulia;#comunica2017;"832282386830331906";https://twitter.com/comunica2/status/832282386830331906
javiermoya;2017-02-16 18:34;0;0;"cómo sois en @Comunica2 Marga!!!!! Estoy con un disgusto muy grande! :-8";;@Comunica2;;"832281991315857408";https://twitter.com/javiermoya/status/832281991315857408
saforguia;2017-02-16 18:30;3;3;"El @campusgandiaupv acoge este jueves y viernes el congreso sobre redes sociales @comunica2 . http:// bit.ly/2laT5Ed #Comunica2017 pic.twitter.com/ItkQ2mAzgz";;@campusgandiaupv @comunica2;#Comunica2017;"832280995764264962";https://twitter.com/saforguia/status/832280995764264962
comunica2;2017-02-16 18:26;0;0;". @jmherranz y @psbaut empiezan el taller "¿Te atreves a comunicar en realidad virtual? #Comunica2017 https:// twitter.com/chernandez/sta tus/832278961153523712 …";;@jmherranz @psbaut;#Comunica2017;"832279898626674688";https://twitter.com/comunica2/status/832279898626674688
chernandez;2017-02-16 18:22;0;0;"Este Taller del @comunica2 promete !!! pic.twitter.com/j3SD2IKqzU";;@comunica2;;"832278961153523712";https://twitter.com/chernandez/status/832278961153523712
OndaNaranjaCope;2017-02-16 18:19;0;0;"Luis Alfonso Gámez nos avanza su ponencia de mañana en Comunica2 http:// ow.ly/NB2p3094tm0";;;;"832278166794297347";https://twitter.com/OndaNaranjaCope/status/832278166794297347
saraycerro;2017-02-16 18:19;0;3;"¡Mamá, salgo en el snapchat de @RomeraPepe ! ¿Soy influencer ya? #Comunica2017 @comunica2";;@RomeraPepe @comunica2;#Comunica2017;"832278166240686080";https://twitter.com/saraycerro/status/832278166240686080
psbaut;2017-02-16 18:15;1;1;"Ya calentando motores para nuestro taller de #RealidadVirtual en #Comunica2017 @comunica2 #Gandía #Valencia #España @jmherranz pic.twitter.com/ZkpFd4woi0";;@comunica2 @jmherranz;#RealidadVirtual #Comunica2017 #Gand #Valencia #Espa;"832277132982239232";https://twitter.com/psbaut/status/832277132982239232
comunica2;2017-02-16 18:12;0;4;"Los talleres son en: Instagram, Aula Magna Biografía, H102 Snapchat, SC2 Google, H106 Realidad Virtual, H103 Educación, SC1-4";;;;"832276523906371585";https://twitter.com/comunica2/status/832276523906371585
SirManuGuillen;2017-02-16 18:12;0;0;"@comunica2 #Comunica2017 Donde decíais que era el aula donde se hacía el taller de biografía?";;@comunica2;#Comunica2017;"832276444407529472";https://twitter.com/SirManuGuillen/status/832276444407529472
agenciakitchen;2017-02-16 18:12;1;2;"Gracias @comunica2 por contarnos el minuto y resultado de nuestro @zoebarcelo https:// twitter.com/comunica2/stat us/832274986274582528 …";;@comunica2 @zoebarcelo;;"832276408374272000";https://twitter.com/agenciakitchen/status/832276408374272000
comunica2;2017-02-16 18:09;0;0;"Fin de las ponencias. Damos paso a los talleres y seguimos mañana a las 08.30 en las comunicaciones y 09.30 en el Aula Magna #Comunica2017";;;#Comunica2017;"832275837495963649";https://twitter.com/comunica2/status/832275837495963649
HeLenLLaniLLo;2017-02-16 18:09;0;0;"Comienza el séptimo Congreso Internacional sobre Redes Sociales Comunica2 http:// dlvr.it/NP7BGX #redessociales";;;#redessociales;"832275776489742336";https://twitter.com/HeLenLLaniLLo/status/832275776489742336
comunica2;2017-02-16 18:09;0;3;"Disponible el último @TwitterMoments del día “Cuando la publicidad se viraliza - @zoebarcelo ” en #Comunica2017 https:// twitter.com/i/moments/8322 62407712038912 …";;@TwitterMoments @zoebarcelo;#Comunica2017;"832275762505977856";https://twitter.com/comunica2/status/832275762505977856
deturismoytradu;2017-02-16 18:09;0;0;"yo diría que se hace, aquí todo bien planeado :-)";;;;"832275705085952001";https://twitter.com/deturismoytradu/status/832275705085952001
comunica2;2017-02-16 18:06;2;2;""La creatividad es como un chip que llevamos puesto todo el día" @zoebarcelo de @agenciakitchen #comunica2017 pic.twitter.com/HiuBL3deFi";;@zoebarcelo @agenciakitchen;#comunica2017;"832274986274582528";https://twitter.com/comunica2/status/832274986274582528
eldadodelarte;2017-02-16 18:01;0;3;"Una idea y un CTA claro: "¿Qué puedo hacer yo como usuario para sumarme?" #Comunica2017";;;#Comunica2017;"832273593971175431";https://twitter.com/eldadodelarte/status/832273593971175431
Estar_Asalvo;2017-02-16 18:00;0;1;"Nos queda nada para empezar empezar el Taller sobre Herramienta colaborativas de Google en @comunica2 #comunica2017";;@comunica2;#comunica2017;"832273459669565440";https://twitter.com/Estar_Asalvo/status/832273459669565440
comunica2;2017-02-16 18:00;0;1;"Las campañas deberían tener una llamada a la acción clara. Que el usuario se pregunte "¿y yo qué puedo hacer?" @zoebarcelo #Comunica2017";;@zoebarcelo;#Comunica2017;"832273389310078976";https://twitter.com/comunica2/status/832273389310078976
comunica2;2017-02-16 17:59;0;1;"En #comunica2017 , @zoebarcelo nos recuerda la campaña viral del #icebucketchallenge . Una campaña con una llamada a la acción muy clara.";;@zoebarcelo;#comunica2017 #icebucketchallenge;"832273094953861120";https://twitter.com/comunica2/status/832273094953861120
aniocampo2;2017-02-16 17:58;0;1;"@comunica2 muy bueno todo lo q están presentando. Qué lindo sería q se hiciera algo en conjunto con los q están en esto en Argentina #sumar";;@comunica2;#sumar;"832273070488436737";https://twitter.com/aniocampo2/status/832273070488436737
comunica2;2017-02-16 17:57;0;0;"¿Recordáis el #icebucketchallenge ? Otro gran ejemplo de campaña viral. #comunica2017";;;#icebucketchallenge #comunica2017;"832272809032351748";https://twitter.com/comunica2/status/832272809032351748
mirian818;2017-02-16 17:53;0;1;"El contenido efímero en redes sociales engancha @comunica2 http:// ow.ly/Uywu3094flI @CasaBatlloGaudi @algonza27 #HEGIA2017 https:// twitter.com/hosteltur/stat us/832258437329321984 …";;@comunica2 @CasaBatlloGaudi @algonza27;#HEGIA2017;"832271817394049025";https://twitter.com/mirian818/status/832271817394049025
comunica2;2017-02-16 17:51;0;2;"Los hashtags son una herramienta para generar contenido, si no lo hacen, dificultan el proceso de la campaña #Comunica2017 @zoebarcelo";;@zoebarcelo;#Comunica2017;"832271077208387584";https://twitter.com/comunica2/status/832271077208387584
oraofmcap;2017-02-16 17:50;0;0;"@javierofmcap @comunica2 @Fundeu @Juliaenlaonda @hosteltur @antoniofraguas Felicidades Hermano Fray Javier";;@javierofmcap @comunica2 @Fundeu @Juliaenlaonda @hosteltur @antoniofraguas;;"832270894718410752";https://twitter.com/oraofmcap/status/832270894718410752
comunica2;2017-02-16 17:49;6;8;"¡Apuntad esta otra clave que nos da @zoebarcelo para viralizar una campaña! #comunica2017 #Gandia pic.twitter.com/vTFhPNADFv";;@zoebarcelo;#comunica2017 #Gandia;"832270809532157952";https://twitter.com/comunica2/status/832270809532157952
comunica2;2017-02-16 17:49;0;1;"Recuerda que siempre puedes seguirnos en http://www. comunica2gandia.com";;;;"832270699620421633";https://twitter.com/comunica2/status/832270699620421633
javierofmcap;2017-02-16 17:48;4;22;"Aparezco en la lista #Comunica2017 @comunica2 @smdani @xiskya @Fundeu @Juliaenlaonda @hosteltur @antoniofraguas Derrumbemos muros pic.twitter.com/VSHFRW0svV";;@comunica2 @smdani @xiskya @Fundeu @Juliaenlaonda @hosteltur @antoniofraguas;#Comunica2017;"832270441226043392";https://twitter.com/javierofmcap/status/832270441226043392
misseugenich;2017-02-16 17:48;0;0;"Qué pena perderme el #Comunica2017 . Gran congreso de #ComunicaciónDigital y #RRSS @comunica2";;@comunica2;#Comunica2017 #Comunicaci #RRSS;"832270313312419840";https://twitter.com/misseugenich/status/832270313312419840
SocialElephants;2017-02-16 17:43;1;3;"¿ Cuantos tweets vamos a sumar hoy con #Comunica2017 ? La cosa se está calentando ... @comunica2 pic.twitter.com/lDo7iENwDd";;@comunica2;#Comunica2017;"832269228619268096";https://twitter.com/SocialElephants/status/832269228619268096
comunica2;2017-02-16 17:42;1;2;". @zoebarcelo nos da una clave importante 'hay que saber bien en que canal lanzar la campaña' para llegar al público correcto #comunica2017";;@zoebarcelo;#comunica2017;"832268877979643905";https://twitter.com/comunica2/status/832268877979643905
comunica2;2017-02-16 17:38;0;3;"El contexto a veces juega malas pasadas. Es importane saber cuándo lanzar la campaña y que la actualidad no la 'pise', explica @zoebarcelo .";;@zoebarcelo;;"832267929379074054";https://twitter.com/comunica2/status/832267929379074054
comunica2;2017-02-16 17:35;0;3;"¿Quieres participar en #comunica2017 ? Usa el hashtag para enviar tus preguntas a @zoebarcelo y @antoniofraguas pic.twitter.com/LnLCsHjAlL";;@zoebarcelo @antoniofraguas;#comunica2017;"832267124005539844";https://twitter.com/comunica2/status/832267124005539844
comunica2;2017-02-16 17:33;0;1;"¡Gracias por seguir #comunica2017 , Lorena!";;;#comunica2017;"832266672048394241";https://twitter.com/comunica2/status/832266672048394241
Lorena_Padilla;2017-02-16 17:31;0;0;"El TL de @comunica2 es simplemente genial #rrss #recomendar #redessociales #SocialMedia";;@comunica2;#rrss #recomendar #redessociales #SocialMedia;"832266231734476801";https://twitter.com/Lorena_Padilla/status/832266231734476801
comunica2;2017-02-16 17:31;2;4;""Eso que parece ruido en redes muchas veces sienta las bases para conseguir el objetivo de una forma mucho mayor" #Comunica2017 @zoebarcelo";;@zoebarcelo;#Comunica2017;"832266168182382592";https://twitter.com/comunica2/status/832266168182382592
comunica2;2017-02-16 17:30;0;4;". @antoniofraguas : "La publicidad nació para cambiar el comportamiento de la gente. En este caso la meta no es vender, pero es lo mismo"";;@antoniofraguas;;"832266028252069888";https://twitter.com/comunica2/status/832266028252069888
comunica2;2017-02-16 17:30;0;3;""Lo interesante es ver cómo un problema te lleva a buscar cómo llamar la atención en redes para que se solucione" @zoebarcelo #comunica2017";;@zoebarcelo;#comunica2017;"832265865160749056";https://twitter.com/comunica2/status/832265865160749056
comunica2;2017-02-16 17:29;0;1;"Otro ejemplo de @zoebarcelo sobre campañas virales "poco convencionales". Y es que, "no todo va de vender": https://www. youtube.com/watch?v=i8iF2S RKkes …";;@zoebarcelo;;"832265557076541442";https://twitter.com/comunica2/status/832265557076541442
comunica2;2017-02-16 17:25;5;6;". @zoebarcelo y @antoniofraguas en #Comunica2017 : ¿un viral nace o se hace? Es difícil. pic.twitter.com/1iZB8JUkyd";;@zoebarcelo @antoniofraguas;#Comunica2017;"832264687572156416";https://twitter.com/comunica2/status/832264687572156416
comunica2;2017-02-16 17:25;2;3;"En el concepto de "publicidad viral" hay contrariedad: surge de forma espontánea pero hay una marca detrás @zoebarcelo #Comunica2017";;@zoebarcelo;#Comunica2017;"832264557745807361";https://twitter.com/comunica2/status/832264557745807361
comunica2;2017-02-16 17:23;0;1;"Todas las campañas no funcionan igual en todas las redes sociales #Comunica2017 @zoebarcelo @antoniofraguas";;@zoebarcelo @antoniofraguas;#Comunica2017;"832264193013403649";https://twitter.com/comunica2/status/832264193013403649
purivicente;2017-02-16 17:22;2;5;""Una campaña se hace viral cuando la gente puede aportar su granito de arena." @zoebarcelo y @antoniofraguas en #Comunica2017 @comunica2 pic.twitter.com/vod9fdnfqi";;@zoebarcelo @antoniofraguas @comunica2;#Comunica2017;"832263881330458624";https://twitter.com/purivicente/status/832263881330458624
comunica2;2017-02-16 17:22;4;2;"Dos tipos de campaña en el mundo viral: las que no invitan al usuario a participar, y las que sí #Comunica2017 @zoebarcelo @antoniofraguas";;@zoebarcelo @antoniofraguas;#Comunica2017;"832263802750132227";https://twitter.com/comunica2/status/832263802750132227
DavidMonaguillo;2017-02-16 17:21;0;2;"me estoy cruzando media España. ¡LLEVA DE ESO! @comunica2 @BegoDelPrado @Bego_LASALITA @UPV";;@comunica2 @BegoDelPrado @Bego_LASALITA @UPV;;"832263725025546245";https://twitter.com/DavidMonaguillo/status/832263725025546245
comunica2;2017-02-16 17:21;0;0;""La gente la hizo suya" #comunica2017 https:// twitter.com/comunica2/stat us/832263548004921344 …";;;#comunica2017;"832263694495182852";https://twitter.com/comunica2/status/832263694495182852
comunica2;2017-02-16 17:21;0;1;". @zoebarcelo nos hace reflexionar: empieza con una campaña contra la violencia machista que se hizo viral. Nació en Madrid y fue global";;@zoebarcelo;;"832263548004921344";https://twitter.com/comunica2/status/832263548004921344
Rasec_Rapper;2017-02-16 17:19;0;2;"Ha estado interesante la conferencia de @XoseCastro en @comunica2 Divertida y amena #Comunica2017";;@XoseCastro @comunica2;#Comunica2017;"832263040397635587";https://twitter.com/Rasec_Rapper/status/832263040397635587
comunica2;2017-02-16 17:16;0;1;"Sabemos que no es fácil elegir...";;;;"832262486241984512";https://twitter.com/comunica2/status/832262486241984512
emparoltra;2017-02-16 17:16;1;1;"Yo pido que se repitan los dos mañana, y cada día hacemos uno @comunica2 https:// twitter.com/eldadodelarte/ status/832246434862886912 …";;@comunica2;;"832262274576420864";https://twitter.com/emparoltra/status/832262274576420864
afustermarco;2017-02-16 17:16;0;1;"@comunica2 Lo importante que es viralizar la publicidad con @zoebarcelo (Kitchen) y @antoniofraguas (Cadena SER) #comunica2017 pic.twitter.com/ra6rnT2dYS";;@comunica2 @zoebarcelo @antoniofraguas;#comunica2017;"832262263818051584";https://twitter.com/afustermarco/status/832262263818051584
comunica2;2017-02-16 17:15;1;4;"Ya puedes volver a reírte con el @TwitterMoments sobre “El fenómeno GIF - @XoseCastro ” #Comunica2017 https:// twitter.com/i/moments/8322 50722888667138 …";;@TwitterMoments @XoseCastro;#Comunica2017;"832262174487744512";https://twitter.com/comunica2/status/832262174487744512
comunica2;2017-02-16 17:15;2;3;"El micrófono de @theCatchbox va camino de hacerse viral, y nunca mejor dicho #Comunica2017 #Gandia https:// twitter.com/antoniofraguas /status/832261473342746624 …";;@theCatchbox;#Comunica2017 #Gandia;"832262137041059840";https://twitter.com/comunica2/status/832262137041059840
comunica2;2017-02-16 17:14;0;2;"¿Existen claves para la viralidad? Nos los cuenta en un momento @zoebarcelo en #comunica2017 #Gandia";;@zoebarcelo;#comunica2017 #Gandia;"832261996234043392";https://twitter.com/comunica2/status/832261996234043392
SirManuGuillen;2017-02-16 17:14;0;0;", tengo otra idea. Poned cargadores en la mesa para la gente olvidadiza, pero con cadenita (como los bolis de los bancos).";;;;"832261872355311617";https://twitter.com/SirManuGuillen/status/832261872355311617
comunica2;2017-02-16 17:13;0;3;"Ahora en #comunica2017 : 'Cuando la publicidad se viraliza' con @zoebarcelo de @agenciakitchen y @antoniofraguas http:// comunica2gandia.com";;@zoebarcelo @agenciakitchen @antoniofraguas;#comunica2017;"832261612757254145";https://twitter.com/comunica2/status/832261612757254145
antoniofraguas;2017-02-16 17:12;0;14;"¿¿¿Quién vive en una piña debajo del mar??? #Comunica2017 cc. @comunica2 pic.twitter.com/7r4T2klPAq";;@comunica2;#Comunica2017;"832261473342746624";https://twitter.com/antoniofraguas/status/832261473342746624
EFE_CValenciana;2017-02-16 17:12;4;5;"Valladares, la "monja tuitera", dice que la Iglesia es más susceptible de ser "troleada" http:// bit.ly/2lPejL5 @xiskya @comunica2 @Fundeu";;@xiskya @comunica2 @Fundeu;;"832261467462311937";https://twitter.com/EFE_CValenciana/status/832261467462311937
gest_cult;2017-02-16 17:10;1;3;"Hoy sin duda (y mañana) paseo twittero imperdible por @comunica2 #Comunica2017 No te pierdas su directo!! http:// comunica2.webs.upv.es /";;@comunica2;#Comunica2017;"832260827117920258";https://twitter.com/gest_cult/status/832260827117920258
AnaMartinez;2017-02-16 17:09;0;4;"tengo clase en un par de minutos y aquí, enganchada a esta presentación hiláriaaaa #comunica2017";;;#comunica2017;"832260550444851200";https://twitter.com/AnaMartinez/status/832260550444851200
comunica2;2017-02-16 17:09;0;2;"Se despide @XoseCastro entre los aplausos de los asistentes al #comunica2017 . ¡Gracias por los GIF! pic.twitter.com/SjXmpzlZIy";;@XoseCastro;#comunica2017;"832260522825379840";https://twitter.com/comunica2/status/832260522825379840
